ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
HOG,Harley-Davidson Inc.,Harley-Davidson,Autos,"Harley-Davidson Inc produces and sells heavyweight motorcycles, as well as offers motorcycle parts, accessories, and related services. It operates in two segments, Motorcycles and Related Products, and Financial Services.",http://www.harley-davidson.com,HOG.png,Matthew S. Levatich,New York Stock Exchange,5954793668,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
GNTX,Gentex Corporation,Gentex,Autos,"Gentex Corp designs and manufactures automatic-dimming rearview mirrors and electronics for the automotive industry, dimmable aircraft windows for the aviation industry, and commercial smoke alarms and signaling devices for the fire protection industry.",http://www.gentex.com,GNTX.png,Steve Downing,Nasdaq Global Select,5491350123,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
PII,Polaris Industries Inc.,Polaris Industries,Autos,"Polaris Industries Inc designs and manufactures powersports vehicles including Off-Road Vehicles, All-Terrain Vehicles, side-by-side vehicles for recreational and utility use, Snowmobiles, Motorcycles, Commercial, Government and Defense vehicles.",http://www.polaris.com,PII.png,Scott W. Wine,New York Stock Exchange,5383870561,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
GT,The Goodyear Tire & Rubber Company,The Goodyear Tire & Rubber Company,Autos,"Goodyear Tire & Rubber Co is engaged in manufacturing of tires for various applications. The company's products are used in automobiles, trucks, buses, and others. It also manufactures and markets rubber-related chemicals for various applications.",http://www.goodyear.com,GT.png,Richard J. Kramer,Nasdaq Global Select,4893210966,Consumer Cyclical,Consumer Cyclical,Rubber & Plastics,Autos 
PAG,Penske Automotive Group Inc.,Penske Automotive,Autos,"Penske Automotive Group Inc is a transportation services company. It operates automotive and commercial vehicle dealership in the United States and Western Europe & distributes commercial vehicles, diesel engines and related parts.",http://www.penskeautomotive.com,,Roger S. Penske,New York Stock Exchange,4061468279,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
THO,Thor Industries Inc.,Thor Industries,Autos,Thor Industries Inc is engaged in manufacturing recreational vehicles in the United States and sells those vehicles in the United States and Canada. Its segments are towable recreational vehicles & motorized recreational vehicles.,http://www.thorindustries.com,,Robert W. Martin,New York Stock Exchange,3525714176,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
AN,AutoNation Inc.,AutoNation,Autos,"AutoNation Inc is an automotive retailer in the United States. The company offers all types of automotive products and services, including new vehicles, used vehicles, parts and accessories, automotive services, automotive finance and insurance products.",http://www.autonation.com,AN.png,Michael J. Jackson,New York Stock Exchange,3481004105,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
DORM,Dorman Products Inc.,Dorman Products,Autos,"Dorman Products Inc is a supplier of replacement parts and fasteners for passenger cars, light trucks, and heavy duty trucks in the automotive aftermarket.",http://www.dormanproducts.com,,Mathias J. Barton / Kevin M. Olsen,Nasdaq Global Select,2834380379,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
TEN,Tenneco Inc. Class A Voting,Tenneco Voting,Autos,"Tenneco Inc produces clean air and ride performance products and systems for light vehicle, commercial truck, off-highway and other vehicle applications. It serves original equipment vehicle manufacturers and repair and replacement markets or aftermarket.",http://www.tenneco.com,TEN.png,Brian J. Kesseler,New York Stock Exchange,2779058584,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
DAN,Dana Incorporated,Dana Incorporated,Autos,"Dana Inc provides technology driveline, sealing and thermal-management products for vehicle manufacturers in the light vehicle, medium/heavy vehicle and off-highway markets.",http://www.dana.com/investors,,James K. Kamsickas,New York Stock Exchange,2567764594,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
VNE,Veoneer Inc.,Veoneer,Autos,"Veoneer Inc designs, develops, sales, and manufactures automotive safety electronics. The company provides advanced safety sensors, used for ADAS, HAD and AD solutions, such as vision and radar systems.",http://www.veoneer.com,,Jan Carlson,New York Stock Exchange,2555734534,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
MNRO,Monro Inc.,Monro,Autos,"Monro Inc provides automotive undercar repair and tire services in the United States. The Company provides a broad range of services on passenger cars, light trucks and vans for brakes; mufflers and exhaust systems and steering among others.",http://www.monro.com,MNRO.png,Brett T. Ponton,Nasdaq Global Select,2487257048,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
FOXF,Fox Factory Holding Corp.,Fox Factory Holding,Autos,"Fox Factory Holding Corp designs and manufactures recreational vehicles in the United States. Its products include bicycles, snowmobiles, mountain bikes, and motorcycles. Most of its revenue is acquired from the U.S market.",http://www.ridefox.com,FOXF.png,Larry L. Enterline,Nasdaq Global Select,2354499897,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
VC,Visteon Corporation,Visteon,Autos,"Visteon Corp is an automotive supplier that designs, engineers and manufactures electronics products for original equipment vehicle manufacturer. Its products include automotive systems, modules and components and audio head units.",http://www.visteon.com,VC.png,Sachin Lawande,Nasdaq Global Select,2227497470,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
TSE,Trinseo S.A.,Trinseo S.A.,Autos,"Trinseo SA operates in the rubber and plastic industry. It manufactures and markets emulsion polymers and plastics, including various specialty and technologically differentiated products. The majority of revenue comes from Europe.",http://www.trinseo.com,TSE.png,Christopher D. Pappas,New York Stock Exchange,2113073400,Consumer Cyclical,Consumer Cyclical,Rubber & Plastics,Autos 
LAD,Lithia Motors Inc.,Lithia Motors,Autos,"Lithia Motors Inc acts as a retailer of new and used vehicles and related services. The company also provides vehicle maintenance, warranty, paint, and repair services. It also helps its customers to arrange for financing new vehicles.",http://www.lithia.com,LAD.png,Bryan B. Deboer,New York Stock Exchange,2099272815,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
LCII,LCI Industries,LCI Industries,Autos,"LCI Industries Inc supplies domestically and internationally components for the original equipment manufacturers of recreational vehicles and adjacent industries including buses; trailers used to haul boats, livestock, equipment and other cargo.",http://www.lci1.com,LCII.png,Jason D. Lippert,New York Stock Exchange,2035944551,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
CARS,Cars.com Inc.,Cars.com,Autos,"Cars.com Inc is an online destination for buying and selling of new and used vehicles. The company also operates Auto.com, DealerRater.com, NewCars.com and PickupTrucks.com, websites directed towards different consumer segments.",https://www.cars.com,CARS.png,Thomas Alex Vetter,New York Stock Exchange,1875337590,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
ADNT,Adient plc,Adient plc,Autos,"Adient PLC is engaged in supplying automotive seating. It designs, manufactures and markets seating systems and components for passenger cars, commercial vehicles and light trucks, including vans, pick-up trucks and sport/crossover utility vehicles.",http://www.adient.com,ADNT.png,Douglas G. Delgrosso,New York Stock Exchange,1844457922,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
MTOR,Meritor Inc.,Meritor,Autos,"Meritor Inc is a supplier of integrated systems, modules and components to original equipment manufacturers and the aftermarket for the commercial vehicle, transportation and industrial sectors.",http://www.meritor.com,MTOR.png,Jeffrey A. Craig,New York Stock Exchange,1758184870,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
CTB,Cooper Tire & Rubber Company,Cooper Tire & Rubber Company,Autos,"Cooper Tire & Rubber Co is an American tire producer. It is engaged in manufacturing and marketing replacement tires. The company specializes in the design, manufacture, marketing and sales of passenger car and light truck tires.",http://www.coopertire.com,CTB.png,Bradley E. Hughes,New York Stock Exchange,1722955876,Consumer Cyclical,Consumer Cyclical,Rubber & Plastics,Autos 
AXL,American Axle & Manufacturing Holdings Inc.,American Axle & Manufacturing,Autos,"American Axle & Mfg Holdings Inc manufactures, engineers, designs and validates driveline systems and drivetrain components and chassis modules. Its products are mostly used in light trucks, Sports Utility Vehicles, commercial vehicles and passenger cars.",http://www.aam.com,AXL.png,David C. Dauch,New York Stock Exchange,1697864335,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
DLPH,Delphi Technologies PLC,Delphi PLC,Autos,"Delphi Technologies PLC develops, designs and manufactures integrated powertrain technologies. Its portfolio includes advanced fuel injection systems, actuators, valvetrain products, sensors, electronic control modules and power electronics.",https://www.delphi.com,DLPH.png,Richard F. Dauch,New York Stock Exchange,1639756074,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
RUSHB,Rush Enterprises Inc. Class B Common Stock,Rush Enterprises B Common Stock,Autos,"Rush Enterprises Inc is a commercial vehicle dealerships operator. It sells buses and trucks, of various brands such as Peterbilt, Hino, Isuzu, Ford, IC Bus, and Blue Bird. It also offers used vehicles, aftermarket parts, and maintenance services.",http://www.rushenterprises.com,RUSHB.png,W. M. Rush,Nasdaq Global Select,1518962149,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
RUSHA,Rush Enterprises Inc. Class A Common Stock,Rush Enterprises Common Stock,Autos,"Rush Enterprises Inc is a commercial vehicle dealerships operator. It sells buses and trucks, of various brands such as Peterbilt, Hino, Isuzu, Ford, IC Bus, and Blue Bird. It also offers used vehicles, aftermarket parts, and maintenance services.",http://www.rushenterprises.com,RUSHA.png,W. M. Rush,Nasdaq Global Select,1501705622,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
THRM,Gentherm Inc,Gentherm,Autos,Gentherm Inc is an automotive parts manufacturer. The business activities of the group are functioned through Automotive and Industrial segments. Its portfolio comprises of thermal temperature control devices and seat comfort cable systems.,http://www.gentherm.com,THRM.png,Phillip Eyler,Nasdaq Global Select,1486600135,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
WMS,Advanced Drainage Systems Inc.,Advanced Drainage Systems,Autos,"Advanced Drainage Systems Inc designs, manufactures and markets thermoplastic corrugated pipe and related water management products in North and South America and Europe. Group operates through two segments: Domestic and International.",http://www.ads-pipe.com,WMS.png,D. Scott Barbour,New York Stock Exchange,1437573889,Consumer Cyclical,Consumer Cyclical,Rubber & Plastics,Autos 
ABG,Asbury Automotive Group Inc,Asbury Automotive,Autos,"Asbury Automotive Group Inc is an US-based automotive retailer. The company owns and operates approximately 90 vehicle franchises. Its franchise brand name includes BMW, Honda, Mercedes-Benz, Ford, Jaguar, Land Rover, Porsche, Toyota, Volvo and others.",http://www.asburyauto.com,ABG.png,David W. Hult,New York Stock Exchange,1414255224,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
CPS,Cooper-Standard Holdings Inc.,Cooper-Standard,Autos,"Cooper-Standard Holdings Inc is engaged in manufacturing sealing, fuel and brake delivery, fluid transfer and anti-vibration systems components subsystems, and modules. Its products are used in passenger vehicles and light trucks.",http://www.cooperstandard.com,,Jeffrey S. Edwards,New York Stock Exchange,1365805566,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
CWH,Camping World Holdings Inc. Class A Commom Stock,Camping World Commom Stock,Autos,"Camping World Holdings Inc provides services, protection plans, products and resources for recreational vehicle enthusiasts across the United States. The firm offers its products and services through the Good Sam and Camping World brands across the US.",http://www.campingworld.com,CWH.png,,New York Stock Exchange,1256237479,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
DOOO,BRP Inc.,BRP,Autos,"BRP Inc designs, develops, manufactures, distributes, markets and sells powersports vehicles and propulsion systems, including Ski-Doo and Lynx snowmobiles, Sea-Doo PWCs, Can-Am off-road and Spyder vehicles, Evinrude outboard engines and Rotax engines.",http://www.brp.com,DOOO.png,Jose Boisjoli,Nasdaq Global Select,1246675309,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
GTX,Garrett Motion Inc.,Garrett Motion,Autos,,,,Olivier Rabiller,New York Stock Exchange,1201295309,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
GPI,Group 1 Automotive Inc.,1 Automotive,Autos,Group 1 Automotive Inc sells new and used cars and light trucks. Its activities include sale service and insurance contracts; provides automotive maintenance and repair services; and sell vehicle parts.,http://www.group1auto.com,GPI.png,Earl J. Hesterberg,New York Stock Exchange,1186698665,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
SMP,Standard Motor Products Inc.,Standard Motor Products,Autos,Standard Motor Products Inc is a manufacturer and distributor of replacement parts for motor vehicles in the automotive aftermarket industry. The company is organized into two major operating segments: Engine Management and Temperature Control.,http://www.smpcorp.com,,Eric P. Sills,New York Stock Exchange,1124272694,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
WGO,Winnebago Industries Inc.,Winnebago Industries,Autos,"Winnebago Industries Inc is engaged in the manufacturing recreational vehicles used mainly in leisure travel and outdoor recreation activities. Its products include motorhomes, travel trailers, fifth wheel products and toy haulers etc.",https://www.winnebagoind.com,WGO.png,Michael J. Happe,New York Stock Exchange,913691167,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
MBUU,Malibu Boats Inc.,Malibu Boats,Autos,"Malibu Boats Inc is a designer, manufacturer and marketer of performance sport boats. Its boats are used for water sports, including water skiing, wakeboarding and wake surfing, as well as general recreational boating.",http://www.malibuboats.com,MBUU.png,Jack D. Springer,NASDAQ Global Market,877980567,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
PLOW,Douglas Dynamics Inc.,Douglas Dynamics,Autos,"Douglas Dynamics Inc manufacturer and upfitter of commercial vehicle attachments and equipment. Its products include snow plows, sand and salt spreaders, and turf-care equipment sold under the Blizzard, Fisher, Snowex, Western, and Turfex brands.",http://www.douglasdynamics.com,,Robert McCormick,New York Stock Exchange,807247240,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
MOD,Modine Manufacturing Company,Modine Manufacturing Company,Autos,"Modine Manufacturing Co manufactures thermal management systems & components, bringing heating & cooling technology and solutions to diversified markets.",http://www.modine.com,MOD.png,Thomas A. Burke,New York Stock Exchange,767756026,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
SRI,Stoneridge Inc.,Stoneridge,Autos,"Stoneridge Inc acts as a manufacturer of electrical and electronic components used in automotive vehicles. It produces instrumentation systems, vehicle management electronics, application-specific switches and actuators, security alarms and others.",http://www.stoneridge.com,SRI.png,Jonathan B. DeGaynor,New York Stock Exchange,762244310,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
SAH,Sonic Automotive Inc.,Sonic Automotive,Autos,"Sonic Automotive Inc is an auto dealership group based in the US with more than 100 stores spread across the country. The company deals in the addition of new- and used-vehicle. It provides parts and collision repair, and wholesale auctions services.",http://www.sonicautomotive.com,,David B. Smith,New York Stock Exchange,673321966,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
NIU,Niu Technologies,Niu,Autos,,https://www.niu.com,NIU.png,Yan Li,NASDAQ Global Market,606590157,Consumer Cyclical,Consumer Cyclical,Auto Manufacturers,Autos 
TOWR,Tower International Inc.,Tower International,Autos,"Tower International Inc is a manufacturer of structural metal components and assemblies used in the automotive industry. It offers body-structure stampings, frame and other chassis structures, complex welded assemblies, and suspension components.",http://www.towerinternational.com,TOWR.png,James C Gouin,New York Stock Exchange,603159163,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
MYE,Myers Industries Inc.,Myers Industries,Autos,"Myers Industries Inc manufactures a range of polymer products for industrial, agricultural, automotive, commercial and consumer markets. It also manufactures plastic reusable material handling containers and pallets.",http://www.myersindustries.com,MYE.png,R. David Banyard,New York Stock Exchange,590739473,Consumer Cyclical,Consumer Cyclical,Rubber & Plastics,Autos 
REVG,REV Group Inc.,REV,Autos,"REV Group Inc is a designer, manufacturer and distributor of specialty vehicles and related aftermarket parts and services. It serves a diversified customer base in the United States through three segments, Fire & Emergency, Commercial and Recreation.",http://www.revgroup.com,REVG.png,Timothy W. Sullivan,New York Stock Exchange,533439206,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
BLBD,Blue Bird Corporation,Blue Bird,Autos,Blue Bird Corp is an American bus manufacturing company. The company operates its business in two segments; Bus and Parts segment. Its primary business it to manufacture and designs school buses.,http://www.blue-bird.com,BLBD.png,Philip Horlock,NASDAQ Global Market,524580717,Consumer Cyclical,Consumer Cyclical,Auto Manufacturers,Autos 
MPX,Marine Products Corporation,Marine Products,Autos,"Marine Products Corp designs, manufactures and sells fiberglass powerboats Chaparral and Robalo brands.",http://www.marineproductscorp.com,,Richard A. Hubbell,New York Stock Exchange,490056193,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
CRMT,America's Car-Mart Inc.,America's Car-Mart,Autos,America's Car-Mart Inc is an automotive retailing company. It sells older model used vehicles & provides financing for customers.,http://www.car-mart.com,,Jeffery A. Williams,Nasdaq Global Select,473768341,Consumer Cyclical,Consumer Cyclical,Auto & Truck Dealerships,Autos 
LDL,Lydall Inc.,Lydall,Autos,"Lydall Inc, through its subsidiaries designs and manufactures specialty engineered filtration media, industrial thermal insulating solutions, automotive thermal and acoustical barriers, medical filtration media and devices.",http://www.lydall.com,,Dale G. Barnhart,New York Stock Exchange,465822747,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
MCFT,MasterCraft Boat Holdings Inc.,MasterCraft Boat,Autos,MCBC Holdings Inc is a designer and manufacturer of inboard tournament ski boats and luxury performance V-drive runabouts under the MasterCraft brand and high-end saltwater fishing boats under the Hydra-Sports brand.,http://www.mastercraft.com,MCFT.png,Terry McNew,NASDAQ Global Market,415709131,Consumer Cyclical,Consumer Cyclical,Recreational Vehicles,Autos 
MPAA,Motorcar Parts of America Inc.,Motorcar Parts of America,Autos,"Motorcar Parts of America Inc is a manufacturer, remanufacturer, and distributor of aftermarket automotive parts for import and domestic cars, light trucks, heavy duty, agricultural and industrial applications.",http://www.motorcarparts.com,MPAA.png,Selwyn Joffe,Nasdaq Global Select,374301130,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
MLR,Miller Industries Inc.,Miller Industries,Autos,"Miller Industries Inc. is a manufacturer of towing and recovery equipment. It products are marketed under the brand names of Century, Challenger, Holmes, Champion, Eagle, Titan, Jige, Boniface, Vulcan, and Chevron.",http://www.millerind.com,MLR.png,William G. Miller / Jeffrey I. Badgley,New York Stock Exchange,342975835,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
KNDI,Kandi Technologies Group Inc.,Kandi,Autos,"Kandi Technologies Group Inc is an automobile manufacturer with focus on electric vehicles primarily in the Chinese market. Other product offerings include all-terrain vehicles, go-karts, utility vehicles, battery packs, motor vehicles, among others.",http://www.kandivehicle.com,,Xiaoming Hu,Nasdaq Global Select,284180331,Consumer Cyclical,Consumer Cyclical,Auto Manufacturers,Autos 
CVGI,Commercial Vehicle Group Inc.,Commercial Vehicle,Autos,Commercial Vehicle Group Inc is a supplier of cab related products and systems for the global commercial vehicle market. The operating segments are global truck and bus (GTB) segment and global construction and agriculture (GCA) segment.,http://www.cvgrp.com,,Patrick E. Miller,Nasdaq Global Select,225845125,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
WPRT,Westport Fuel Systems Inc,Westport Fuel Systems,Autos,"Westport Fuel Systems Inc is a provider of high-performance, low-emission engine and fuel system technologies utilizing gaseous fuels.",http://www.westport.com,WPRT.png,Nancy S. Gougarty,Nasdaq Global Select,160196175,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
CXDC,China XD Plastics Company Limited,China XD Plastics Company Limited,Autos,"China XD Plastics company Ltd manufactures plastics for automobiles. Its product includes automobile exteriors, for car interiors and other components.",http://www.chinaxd.net,,Jie Han,NASDAQ Global Market,140247778,Consumer Cyclical,Consumer Cyclical,Rubber & Plastics,Autos 
VOXX,VOXX International Corporation,VOXX International,Autos,"VOXX International Corp is a manufacturer and distributor in the Automotive, Premium Audio and Consumer Accessories industries. It manufactures, distributes and markets rear-seat entertainment devices, home theater systems, music systems, among others.",http://www.voxxintl.com,VOXX.png,Patrick M. Lavelle,Nasdaq Global Select,128254986,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
SUP,Superior Industries International Inc. (DE),Superior Industries International (DE),Autos,Superior Industries International Inc manufactures aluminum wheels. The company manufactures and supplies aluminum wheels to its multinational automotive clients primarily used in passenger automobiles and light-duty vehicles.,http://www.supind.com,SUP.png,,New York Stock Exchange,125346377,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
STRT,STRATTEC SECURITY CORPORATION,STRATTEC SECURITY,Autos,"Strattec Security Corp designs, develops, manufactures and markets mechanical locks, electronically enhanced locks and keys. It also produces ignition lock housings; access control products, including latches, power sliding door systems,and door handles.",http://www.strattec.com,STRT.png,Frank J. Krejci,NASDAQ Global Market,118543300,Consumer Cyclical,Consumer Cyclical,Auto Parts,Autos 
