ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
GRFS,Grifols S.A.,Grifols S.A.,Biotechnology,"Grifols SA is a pharmaceutical company. It primarily collects the liquid portion of human blood called plasma and then manufactures and sells plasma-derived products globally. It also operates diagnostics, hospital supplies, and raw materials businesses.",http://www.grifols.com,GRFS.png,Raimon Grifols Roura / Víctor Grifols Deu,Nasdaq Global Select,12833757812,Healthcare,Healthcare,Biotechnology, 
SGEN,Seattle Genetics Inc.,Seattle Genetics,Biotechnology,Seattle Genetics Inc is a biotechnology company. The company is focused on development and commercialization of targeted therapies for the treatment of cancer. Its products are ADCETRIS (brentuximab vedotin) US and ADCETRIS (brentuximab vedotin) Canada.,http://www.seattlegenetics.com,SGEN.png,Clay B. Siegall,Nasdaq Global Select,12044572236,Healthcare,Healthcare,Biotechnology, 
SRPT,Sarepta Therapeutics Inc.,Sarepta Therapeutics,Biotechnology,Sarepta Therapeutics Inc is a biotechnology company. It uses proprietary RNA-targeted technology platforms for developing pharmaceutical products to address serious diseases.,http://www.sarepta.com,SRPT.png,Douglas S. Ingram,Nasdaq Global Select,9438836890,Healthcare,Healthcare,Biotechnology, 
ALNY,Alnylam Pharmaceuticals Inc.,Alnylam Pharmaceuticals,Biotechnology,"Alnylam Pharmaceuticals Inc is a biopharmaceutical company. It is engaged in developing novel therapeutics based on RNA interference, or RNAi. RNAi is a naturally occurring biological pathway within cells for regulating the expression of specific genes.",http://www.alnylam.com,ALNY.png,John M. Maraganore,Nasdaq Global Select,8623316307,Healthcare,Healthcare,Biotechnology, 
IONS,Ionis Pharmaceuticals Inc.,Ionis Pharmaceuticals,Biotechnology,"Ionis Pharmaceuticals Inc is the RNA-targeted drug discovery and development company. Its broad pipeline consists of close to 32 drugs to treat a wide variety of diseases with an emphasis on cardiovascular, metabolic, severe, and rare diseases.",http://www.ionispharma.com,IONS.png,Stanley T. Crooke,Nasdaq Global Select,8118094805,Healthcare,Healthcare,Biotechnology, 
NBIX,Neurocrine Biosciences Inc.,Neurocrine Biosciences,Biotechnology,Neurocrine Biosciences Inc engages in the discovery and development of drugs for the treatment of neurological and endocrine-related diseases and disorders in the United States.,http://www.neurocrine.com,,Kevin C. Gorman,Nasdaq Global Select,8046683420,Healthcare,Healthcare,Biotechnology, 
JAZZ,Jazz Pharmaceuticals plc,Jazz Pharmaceuticals plc,Biotechnology,"Jazz Pharmaceuticals PLC is a biopharmaceutical company focused on improving patients' lives by identifying, developing and commercializing differentiated products that address unmet medical needs.",http://www.jazzpharmaceuticals.com,,Bruce C. Cozadd,Nasdaq Global Select,7822805399,Healthcare,Healthcare,Biotechnology, 
BGNE,BeiGene Ltd.,BeiGene,Biotechnology,"BeiGene Ltd is a biopharmaceutical company engaged in the discovery and development of molecularly targeted and immuno-oncology drugs for the treatment of cancer. Its product includes BGB-3111, BGB-A317 and BGB-290 and one immuno-oncology agent.",http://www.beigene.com,BGNE.png,John V. Oyler,Nasdaq Global Select,7821928180,Healthcare,Healthcare,Biotechnology, 
NKTR,Nektar Therapeutics,Nektar Therapeutics,Biotechnology,"Nektar Therapeutics Inc is a biopharmaceutical company engaged in the development of new molecules to treat diseases with unmet medical needs. The company is researching and developing drugs for treating cancer, auto-immune disease and chronic pain.",http://www.nektar.com,NKTR.png,Howard W. Robin,Nasdaq Global Select,7575940561,Healthcare,Healthcare,Biotechnology, 
BLUE,bluebird bio Inc.,bluebird bio,Biotechnology,bluebird bio Inc is a clinical-stage biotechnology company which develops gene therapies for severe genetic and rare diseases and in the field of T cell-based immunotherapy.,http://www.bluebirdbio.com,BLUE.png,Nick Leschly,Nasdaq Global Select,7446644058,Healthcare,Healthcare,Biotechnology, 
LOXO,Loxo Oncology Inc.,Loxo Oncology,Biotechnology,Loxo Oncology Inc is a biopharmaceutical company. It is engaged in the development of selective medicines for patients with genetically defined cancers.,http://www.loxooncology.com,LOXO.png,,NASDAQ Global Market,7211039034,Healthcare,Healthcare,Biotechnology, 
TECH,Bio-Techne Corp,Bio-Techne,Biotechnology,"Bio-Techne Corp and is a biotechnology company which develops, manufactures and sells biotechnology reagents, instruments and clinical diagnostic products.",http://www.bio-techne.com,TECH.png,Charles R. Kummeth,Nasdaq Global Select,6960985805,Healthcare,Healthcare,Biotechnology, 
SAGE,Sage Therapeutics Inc.,Sage Therapeutics,Biotechnology,"Sage Therapeutics Inc is a biopharmaceutical company conducting development programs and clinical trials to discover medicines for central nervous system disorders. It has development programs for refractory status epilepticus, and Parkinson's di-sease.",http://www.sagerx.com,SAGE.png,Jeffrey M. Jonas,NASDAQ Global Market,6950085802,Healthcare,Healthcare,Biotechnology, 
EXEL,Exelixis Inc.,Exelixis,Biotechnology,"Exelixis Inc is a biotechnology company. It is involved in discovery, development, and commercialization of new medicines for people with cancer. The Cabometyx product generates maximum revenue for the company.",http://www.exelixis.com,EXEL.png,Michael M. Morrissey,Nasdaq Global Select,6939398563,Healthcare,Healthcare,Biotechnology, 
GLPG,Galapagos NV,Galapagos NV,Biotechnology,Galapagos NV is a clinical-stage biotechnology company. It is engaged in the discovery and development of small molecule medicines which address unmet medical conditions.,http://www.glpg.com,GLPG.png,Onno van de Stolpe,Nasdaq Global Select,5470506885,Healthcare,Healthcare,Biotechnology, 
MRNA,Moderna Inc.,Moderna,Biotechnology,,http://www.modernatx.com,MRNA.png,Stephane Bancel,Nasdaq Global Select,5440801376,Healthcare,Healthcare,Biotechnology, 
AMRN,Amarin Corporation plc,Amarin plc,Biotechnology,Amarin Corp PLC is a biopharmaceutical company with expertise in lipid science. The company is engaged in commercialization and development of therapeutics to improve cardiovascular health.,http://www.amarincorp.com,AMRN.png,John F. Thero,NASDAQ Global Market,5354391807,Healthcare,Healthcare,Biotechnology, 
ALKS,Alkermes plc,Alkermes plc,Biotechnology,"Alkermes PLC is a fully integrated, biopharmaceutical company. It applies its scientific expertise and proprietary technologies to research, develop and commercialize pharmaceutical products to address unmet medical needs of patients.",http://www.alkermes.com,ALKS.png,Richard F. Pops,Nasdaq Global Select,5155600873,Healthcare,Healthcare,Biotechnology, 
UTHR,United Therapeutics Corporation,United Therapeutics,Biotechnology,United Therapeutics Corp is engaged in the healthcare sector. Its core offering includes pharmaceutical products to address unmet medical needs of patients.,http://www.unither.com,,Martine A. Rothblatt,Nasdaq Global Select,5089238903,Healthcare,Healthcare,Biotechnology, 
FGEN,FibroGen Inc,FibroGen,Biotechnology,"FibroGen Inc is a biopharmaceutical company. It is engaged in the discovery, development and commercialization of novel therapeutics to treat serious unmet medical needs.",http://www.fibrogen.com,,Thomas B. Neff,Nasdaq Global Select,4794461920,Healthcare,Healthcare,Biotechnology, 
ARRY,Array BioPharma Inc.,Array BioPharma,Biotechnology,"Array BioPharma Inc is a biopharmaceutical company. It is engaged in the discovery, development and commercialization of targeted small molecule drugs to treat patients afflicted with cancer.",http://www.arraybiopharma.com,ARRY.png,Ron Squarer,NASDAQ Global Market,4024931629,Healthcare,Healthcare,Biotechnology, 
ARGX,argenx SE,argenx SE,Biotechnology,"argenx SE, along with its subsidiaries is engaged in the bio-technical research on drugs and pharma processes for the treatment of oncological, autoimmune and inflammatory diseases.",http://www.argenx.com,ARGX.png,Tim Van Hauwermeiren,Nasdaq Global Select,3999565518,Healthcare,Healthcare,Biotechnology, 
ALLO,Allogene Therapeutics Inc.,Allogene Therapeutics,Biotechnology,,http://www.allogene.com,ALLO.png,David D. Chang,Nasdaq Global Select,3836422750,Healthcare,Healthcare,Biotechnology, 
ICPT,Intercept Pharmaceuticals Inc.,Intercept Pharmaceuticals,Biotechnology,"Intercept Pharmaceuticals Inc is a biopharmaceutical company. It is focused on the development and commercialization of novel therapeutics to treat non-viral, progressive liver diseases with high unmet medical need.",http://www.interceptpharma.com,ICPT.png,Mark Pruzanski,Nasdaq Global Select,3557646526,Healthcare,Healthcare,Biotechnology, 
MOR,MorphoSys AG,MorphoSys AG,Biotechnology,"MorphoSys AG engages in the development of therapeutic antibodies to cure inflammatory and autoimmune diseases, as well as cancer and infectious diseases. The company operates through two business segments; Partnered Discovery and Proprietary Development.",http://www.morphosys.com,MOR.png,,Nasdaq Global Select,3415664266,Healthcare,Healthcare,Biotechnology, 
EBS,Emergent Biosolutions Inc.,Emergent Biosolutions,Biotechnology,Emergent BioSolutions Inc is a biotechnology company operating in two divisions: biodefense and biosciences. The company focuses on countermeasures that address public health threats around hematology and oncology therapeutics.,http://www.emergentbiosolutions.com,EBS.png,Daniel J. Abdun-Nabi,New York Stock Exchange,3230935452,Healthcare,Healthcare,Biotechnology, 
BPMC,Blueprint Medicines Corporation,Blueprint Medicines,Biotechnology,"Blueprint Medicines Corp is a biopharmaceutical company. It is focused on improving the lives of patients with diseases driven by abnormal kinase activation. Its drug candidates include avapritinib, BLU 554, BLU-782 and BLU-667.",http://www.blueprintmedicines.com,BPMC.png,Jeffrey W. Albers,Nasdaq Global Select,3210574894,Healthcare,Healthcare,Biotechnology, 
AGIO,Agios Pharmaceuticals Inc.,Agios Pharmaceuticals,Biotechnology,Agios Pharmaceuticals Inc is a biopharmaceutical company which focuses on developing treatments geared towards cancer and rare genetic disorders of metabolism. It also emphasizes on developing potentially transformative small-molecule medicines.,http://www.agios.com,AGIO.png,David P. Schenkein,Nasdaq Global Select,3158520320,Healthcare,Healthcare,Biotechnology, 
CBPO,China Biologic Products Holdings Inc.,China Biologic Products,Biotechnology,"China Biologic Products Holdings Inc is a biopharmaceutical company engaged in the research, development, manufacturing and sales of plasma-based pharmaceutical products to hospitals and inoculation centers directly or through distributors in China.",http://www.chinabiologic.com,,David Gao,Nasdaq Global Select,3126469330,Healthcare,Healthcare,Biotechnology, 
IMMU,Immunomedics Inc.,Immunomedics,Biotechnology,"Immunomedics Inc is a clinical-stage biopharmaceutical company. The Company is engaged in developing monoclonal antibody-based products for the targeted treatment of cancer, autoimmune and other serious diseases.",http://www.immunomedics.com,IMMU.png,Michael F. Pehl,NASDAQ Global Market,2884980306,Healthcare,Healthcare,Biotechnology, 
ASND,Ascendis Pharma A/S,Ascendis Pharma A/S,Biotechnology,Ascendis Pharma A/S is a biotechnology company that applies its TransCon technology to develop a pipeline of prodrug therapies with profiles that address markets with unmet medical needs.,http://www.ascendispharma.com,,Jan Moller Mikkelsen,Nasdaq Global Select,2879648082,Healthcare,Healthcare,Biotechnology, 
ACAD,ACADIA Pharmaceuticals Inc.,ACADIA Pharmaceuticals,Biotechnology,"ACADIA Pharmaceuticals Inc is a biotechnology company which develops and commercializes biopharmaceutical products to address central nervous system disorders. It aims to discover small molecule drugs to address Parkinson's, Alzheimer's and schizophrenia.",http://www.acadia-pharm.com,ACAD.png,Stephen R. Davis,Nasdaq Global Select,2839192444,Healthcare,Healthcare,Biotechnology, 
RARE,Ultragenyx Pharmaceutical Inc.,Ultragenyx Pharmaceutical,Biotechnology,"Ultragenyx Pharmaceutical Inc is biopharmaceutical company. It is engaged identification, acquisition, development and commercialization of novel products for treatment of rare & ultra-rare diseases, with a focus on debilitating genetic diseases.",http://www.ultragenyx.com,,Emil D. Kakkis,Nasdaq Global Select,2621035857,Healthcare,Healthcare,Biotechnology, 
LGND,Ligand Pharmaceuticals Incorporated,Ligand Pharmaceuticals Incorporated,Biotechnology,Ligand Pharmaceuticals Inc is a biopharmaceutical company. Its business model is based upon the concept of acquiring royalty revenue generating assets and coupling them with a lean corporate cost structure.,http://www.ligand.com,LGND.png,John L. Higgins,NASDAQ Global Market,2580202336,Healthcare,Healthcare,Biotechnology, 
RGEN,Repligen Corporation,Repligen,Biotechnology,"Repligen Corp is a bioprocessing company developing, producing and commercializing biologic drugs. The company offers its products to life science companies, global biopharmaceutical companies, and contract manufacturers worldwide.",http://www.repligen.com,,Tony J. Hunt,Nasdaq Global Select,2578927957,Healthcare,Healthcare,Biotechnology, 
GBT,Global Blood Therapeutics Inc.,Global Blood Therapeutics,Biotechnology,Global Blood Therapeutics Inc is a clinical-stage biopharmaceutical company in the United States. Its major focus lies on developing therapeutics for the treatment of blood-based disorders such as red blood cell sickling.,http://www.gbt.com,,Ted W. Love,Nasdaq Global Select,2548943462,Healthcare,Healthcare,Biotechnology, 
HALO,Halozyme Therapeutics Inc.,Halozyme Therapeutics,Biotechnology,Halozyme Therapeutics Inc is a biotechnology company. It is engaged in research on human enzymes that alter the extracellular matrix and tumor environment.,http://www.halozyme.com,HALO.png,Helen I. Torley,Nasdaq Global Select,2402546365,Healthcare,Healthcare,Biotechnology, 
ARNA,Arena Pharmaceuticals Inc.,Arena Pharmaceuticals,Biotechnology,"Arena Pharmaceuticals Inc is a biopharmaceutical company. The Company is engaged in discovering, developing and commercializing novel drugs that target G protein-coupled receptors, or GPCRs, to address unmet medical needs.",http://www.arenapharm.com,ARNA.png,Amit D. Munshi,Nasdaq Global Select,2360146212,Healthcare,Healthcare,Biotechnology, 
AKCA,Akcea Therapeutics Inc.,Akcea Therapeutics,Biotechnology,Akcea Therapeutics Inc is a late stage biopharmaceutical company focused on developing and commercializing drugs to treat patients with serious cardiometabolic diseases caused by lipid disorders.,http://www.akceatx.com,AKCA.png,Paula Soteropoulos,Nasdaq Global Select,2323424134,Healthcare,Healthcare,Biotechnology, 
FOLD,Amicus Therapeutics Inc.,Amicus Therapeutics,Biotechnology,"Amicus Therapeutics Inc is a biopharmaceutical company. It is engaged in the discovery, development and commercialization of next-generation medicines.",http://www.amicusrx.com,FOLD.png,John F. Crowley,NASDAQ Global Market,2290920846,Healthcare,Healthcare,Biotechnology, 
MRTX,Mirati Therapeutics Inc.,Mirati Therapeutics,Biotechnology,Mirati Therapeutics Inc is a biotechnology company. The company's focuses on precision medicine for oncology therapeutics. The company provides bioavailable inhibitors with distinct target profiles aiming to treat cancer patients.,http://www.mirati.com,MRTX.png,Charles M. Baum,Nasdaq Global Select,2245720372,Healthcare,Healthcare,Biotechnology, 
XNCR,Xencor Inc.,Xencor,Biotechnology,Xencor Inc is engaged in the field of biotechnology. The United States-based firm develops drugs to combat severe diseases such as allergies and cancers.,http://www.xencor.com,,Bassil I. Dahiyat,NASDAQ Global Market,2101476987,Healthcare,Healthcare,Biotechnology, 
XLRN,Acceleron Pharma Inc.,Acceleron Pharma,Biotechnology,"Acceleron Pharma Inc is a biotechnology company which focuses on discovery, development, and commercialization of novel therapies. It aims to discover key natural regulators of cellular growth and repair.",http://www.acceleronpharma.com,XLRN.png,Habib J. Dable,NASDAQ Global Market,1950618227,Healthcare,Healthcare,Biotechnology, 
INSM,Insmed Inc.,Insmed,Biotechnology,Insmed Inc is a global biotechnology company. It is focused on developing novel therapies that focus primarily on lung diseases.,http://www.insmed.com,,William Lewis,Nasdaq Global Select,1882543392,Healthcare,Healthcare,Biotechnology, 
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,Biohaven Pharmaceutical Holding Company,Biotechnology,"Biohaven Pharmaceutical Holding Co Ltd is a clinical-stage biopharmaceutical company with a portfolio of innovative, late-stage product candidates targeting neurological diseases, including rare disorders.",http://www.biohavenpharma.com,BHVN.png,Vlad Coric,New York Stock Exchange,1878687620,Healthcare,Healthcare,Biotechnology, 
ANAB,AnaptysBio Inc.,AnaptysBio,Biotechnology,AnaptysBio Inc is a biotechnology company. The company is engaged in developing first-in-class antibody product candidates focused on unmet medical needs in inflammation and immuno-oncology. Its product include ANB020 and ANB019.,http://www.anaptysbio.com,ANAB.png,Hamza Suria,Nasdaq Global Select,1858164608,Healthcare,Healthcare,Biotechnology, 
DNLI,Denali Therapeutics Inc.,Denali Therapeutics,Biotechnology,"Denali Therapeutics Inc is a clinical-stage biopharmaceutical company. The company is engaged in developing therapeutics for neurodegenerative diseases, including Alzheimer's disease, Parkinson's disease and amyotrophic lateral sclerosis.",https://www.denalitherapeutics.com,,Ryan J. Watts,Nasdaq Global Select,1819377883,Healthcare,Healthcare,Biotechnology, 
ONCE,Spark Therapeutics Inc.,Spark Therapeutics,Biotechnology,"Spark Therapeutics Inc is a gene therapy company. The company is engaged in developing one-time, life-altering gene therapy treatments to transform the lives of patients and re-imagine the treatment of debilitating diseases.",http://www.sparktx.com,ONCE.png,Jeffrey D. Marrazzo,Nasdaq Global Select,1814881385,Healthcare,Healthcare,Biotechnology, 
PTCT,PTC Therapeutics Inc.,PTC Therapeutics,Biotechnology,"PTC Therapeutics Inc is a biopharmaceutical company. It is focused on the discovery and development of orally administered, proprietary small-molecule drugs that target post-transcriptional control processes.",http://www.ptcbio.com,PTCT.png,Stuart W. Peltz,Nasdaq Global Select,1806608533,Healthcare,Healthcare,Biotechnology, 
MDGL,Madrigal Pharmaceuticals Inc.,Madrigal Pharmaceuticals,Biotechnology,Madrigal Pharmaceuticals Inc is a company focused on the development of novel compounds for the treatment of cardiovascular-metabolic diseases and nonalcoholic steatohepatitis (NASH).,http://www.madrigalpharma.com,MDGL.png,Paul A. Friedman,NASDAQ Capital Market,1801355806,Healthcare,Healthcare,Biotechnology, 
PTLA,Portola Pharmaceuticals Inc.,Portola Pharmaceuticals,Biotechnology,"Portola Pharmaceuticals Inc is engaged in the healthcare sector. It develops & commercializes novel therapeutics to combat thrombosis, hematologic disorders & inflammation.",http://www.portola.com,PTLA.png,Scott Garland,Nasdaq Global Select,1792390021,Healthcare,Healthcare,Biotechnology, 
ATRA,Atara Biotherapeutics Inc.,Atara Biotherapeutics,Biotechnology,Atara Biotherapeutics Inc is engaged in the development of pharmaceutical products. The company's focus lies on developing therapies addressing serious-life threatening diseases in the United States.,http://www.atarabio.com,ATRA.png,Isaac E. Ciechanover,Nasdaq Global Select,1765674929,Healthcare,Healthcare,Biotechnology, 
MYOK,MyoKardia Inc.,MyoKardia,Biotechnology,"MyoKardia Inc is a clinical stage biopharmaceutical company which is engaged in discovering, developing and commercializing targeted therapies for the treatment of serious and neglected rare cardiovascular diseases.",http://www.myokardia.com,MYOK.png,Anastasios Gianakakos,Nasdaq Global Select,1710498450,Healthcare,Healthcare,Biotechnology, 
RGNX,REGENXBIO Inc.,REGENXBIO,Biotechnology,"Regenxbio Inc is a biotechnology company. It is engaged in the development, commercialization and licensing of recombinant adeno-associated virus gene therapy.",http://www.regenxbio.com,RGNX.png,Kenneth T. Mills,Nasdaq Global Select,1709585124,Healthcare,Healthcare,Biotechnology, 
CRSP,CRISPR Therapeutics AG,CRISPR Therapeutics AG,Biotechnology,CRISPR Therapeutics AG is a gene editing company. It is engaged in the development of CRISPR/Cas9-based therapeutics.,http://www.crisprtx.com,CRSP.png,Samarth Kulkarni,NASDAQ Global Market,1697792898,Healthcare,Healthcare,Biotechnology, 
ALLK,Allakos Inc.,Allakos,Biotechnology,,http://www.allakos.com,,Robert Alexander,Nasdaq Global Select,1688733666,Healthcare,Healthcare,Biotechnology, 
INVA,Innoviva Inc.,Innoviva,Biotechnology,"Innoviva Inc is a biopharmaceutical company that is engaged in the discovery, development and commercialization of small molecule medicines. The firm collaborates with and receives funding from GlaxoSmithKline.",http://www.inva.com,,Eric d'Esparbes,Nasdaq Global Select,1640884842,Healthcare,Healthcare,Biotechnology, 
ENTA,Enanta Pharmaceuticals Inc.,Enanta Pharmaceuticals,Biotechnology,Enanta Pharmaceuticals Inc is a biotechnology company. It is engaged in the research and development of small molecule drugs for infectious diseases. The Group uses its chemistry-driven approach & drug discovery capabilities to develop its products.,http://www.enanta.com,ENTA.png,Jay R. Luly,Nasdaq Global Select,1603786763,Healthcare,Healthcare,Biotechnology, 
AIMT,Aimmune Therapeutics Inc.,Aimmune Therapeutics,Biotechnology,Aimmune Therapeutics Inc is engaged in the field of biotechnology. It researches and develops drug candidates for the treatment of peanut and other food allergies.,http://www.aimmune.com,AIMT.png,Jayson Donald Alexander Dallas,Nasdaq Global Select,1492195147,Healthcare,Healthcare,Biotechnology, 
TBPH,Theravance Biopharma Inc.,Theravance Biopharma,Biotechnology,"Theravance Biopharma Inc is a diversified biopharmaceutical company. It is engaged in discovery, research, development and commercialization of human therapeutics.",http://www.theravance.com,TBPH.png,Rick E. Winningham,NASDAQ Global Market,1450666892,Healthcare,Healthcare,Biotechnology, 
CBM,Cambrex Corporation,Cambrex,Biotechnology,Cambrex Corp is a biotechnology company focused on developing and commercializing new and generic therapeutics. It provides products and services that accelerate and improve the development and commercialization of new and generic therapeutics.,http://www.cambrex.com,CBM.png,Steven M. Klosk,New York Stock Exchange,1433685806,Healthcare,Healthcare,Biotechnology, 
ZLAB,Zai Lab Limited,Zai Lab Limited,Biotechnology,"Zai Lab Ltd is a biopharmaceutical company. The company is engaged in discovering or licensing, developing and commercializing proprietary therapeutics in the fields of oncology, autoimmune and infectious diseases.",http://www.zailaboratory.com,,Ying Du,NASDAQ Global Market,1410892576,Healthcare,Healthcare,Biotechnology, 
MYOV,Myovant Sciences Ltd.,Myovant Sciences,Biotechnology,Myovant Sciences Ltd is a clinical-stage biopharmaceutical company. The Company is focused on developing and commercializing therapies for women's health diseases and other endocrine-related disorders. Its product candidate is relugolix.,http://www.myovant.com,MYOV.png,Lynn Seely,New York Stock Exchange,1367797836,Healthcare,Healthcare,Biotechnology, 
ARWR,Arrowhead Pharmaceuticals Inc.,Arrowhead Pharmaceuticals,Biotechnology,"Arrowhead Pharmaceuticals Inc is a biotechnology company. It is engaged in the development of medicine to treat diseases such as hepatitis B, and thrombosis with a genetic origin, primarily divided by the overproduction of one or more proteins.",http://www.arrowheadpharma.com,ARWR.png,Christopher Anzalone,Nasdaq Global Select,1351782815,Healthcare,Healthcare,Biotechnology, 
QURE,uniQure N.V.,uniQure N.V.,Biotechnology,"uniQure NV is engaged in the field of gene therapy platform across three therapeutic focus areas: Liver/Metabolic Disease, Central Nervous System (CNS) Disease and Cardiovascular Disease.",http://www.uniqure.com,QURE.png,Matthew C. Kapusta,Nasdaq Global Select,1339609581,Healthcare,Healthcare,Biotechnology, 
CLVS,Clovis Oncology Inc.,Clovis Oncology,Biotechnology,"Clovis Oncology Inc is a biopharmaceutical company focused on acquiring, developing and commercializing cancer treatments in the United States, Europe and other international markets.",http://www.clovisoncology.com,CLVS.png,Patrick J. Mahaffy,Nasdaq Global Select,1333609223,Healthcare,Healthcare,Biotechnology, 
VNDA,Vanda Pharmaceuticals Inc.,Vanda Pharmaceuticals,Biotechnology,Vanda Pharmaceuticals Inc is a biopharmaceutical company focused on the development and commercialization of products for the treatment of central nervous system disorders to address unmet needs.,http://www.vandapharma.com,VNDA.png,Mihael Hristos Polymeropoulos,NASDAQ Global Market,1313869494,Healthcare,Healthcare,Biotechnology, 
ESPR,Esperion Therapeutics Inc.,Esperion Therapeutics,Biotechnology,"Esperion Therapeutics Inc is a pharmaceutical company focused on developing and commercializing oral, low-density lipoprotein cholesterol, or LDL-C, lowering therapies for the treatment of patients with elevated LDL-C.",http://www.esperion.com,,Timothy M. Mayleben,NASDAQ Global Market,1286123766,Healthcare,Healthcare,Biotechnology, 
XON,Intrexon Corporation,Intrexon,Biotechnology,"Intrexon Corp is a biotechnology company that develops synthetic biology solutions. It designs, builds and regulates gene programs using its proprietary and complementary technologies.",http://www.dna.com,XON.png,Randal J. Kirk,Nasdaq Global Select,1269574310,Healthcare,Healthcare,Biotechnology, 
IOVA,Iovance Biotherapeutics Inc.,Iovance Biotherapeutics,Biotechnology,"Iovance Biotherapeutics Inc is a biopharmaceutical company in the United States. Its lead pipeline candidate, LN-144, uses the tumor-infiltrating lymphocytes to treat serious diseases.",http://www.iovance.com,IOVA.png,Maria Fardis,NASDAQ Global Market,1232926975,Healthcare,Healthcare,Biotechnology, 
SGMO,Sangamo Therapeutics Inc.,Sangamo Therapeutics,Biotechnology,"Sangamo Therapeutics Inc is a clinical stage biotechnology company that translates ground-breaking science into genomic therapies transforming patients' lives using platform technologies in genome editing, gene therapy, gene regulation and cell therapy.",http://www.sangamo.com,SGMO.png,Alexander Macrae,Nasdaq Global Select,1210821355,Healthcare,Healthcare,Biotechnology, 
